Page,Users,Sessions,Pageviews,Unique Pageviews,Bounce Rate,Entrances,Users % of Total
/view/urn:uuid:0019c318-d3be-4d1c-9f38-c26432ecfa58,3,0,10,6,null,0,0.003325
/view/arctic-data.9422.2,3,1,7,6,0,1,0.003322
/view/resource_map_urn:uuid:2f7f5ca8-6330-454b-8fe2-2d182520af1d,3,0,15,3,null,0,0.00332
/view/doi:10.18739/A2TW77,3,0,6,5,null,0,0.003317
/profile/http://orcid.org/0000-0001-5912-8074,3,0,4,3,null,0,0.003314
/view/doi:10.18739/A2HS8S,3,2,17,4,0,2,0.003311
/view/arctic-data.9640.1.,3,2,4,4,0,2,0.003309
/view/urn:uuid:6c1718cd-52cd-4056-ba9b-e5069f6a8529<br>,3,1,6,4,0,1,0.003306
/view/doi:10.18739/A2QW2D,3,0,3,3,null,0,0.003303
/view/urn:uuid:fa3e961b-efd8-4ff6-a3bc-1be5fcbaca8a,3,0,3,3,null,0,0.003301
/view/urn:uuid:dd5a24be-e243-41c7-bbe0-3c5259984860,3,0,3,3,null,0,0.003298
/view/urn:uuid:20dc2a93-dfb5-4b28-98ab-05f292d1c5e6,3,0,4,3,null,0,0.003295
/view/urn:uuid:2850ca0e-9542-4b96-a642-1c6d3f6092b1,3,0,5,4,null,0,0.003293
/view/arctic-data.9698.1,3,1,17,15,0,1,0.00329
/view/urn:uuid:0045b687-237d-4e89-9dcc-6e1bb1c19f19,3,0,5,3,null,0,0.003287
/view/urn:uuid:5909634f-7d24-484a-a2cd-af8a896da835,3,0,8,4,null,0,0.003284
/view/doi:10.5065/D64T6GCF,3,0,3,3,null,0,0.003282
/view/doi:10.18739/A2X678,3,1,6,5,0,1,0.003279
/profile/http://orcid.org/0000-0002-9766-8044/s=settings,3,0,21,15,null,0,0.003276
/view/doi:10.18739/A2QQ0X,3,0,3,3,null,0,0.003274
/view/urn:uuid:11010bd3-3b57-483e-86ab-cd1518019ff2,3,0,5,3,null,0,0.003271
/view/doi:10.18739/A23898,3,3,7,7,1,3,0.003269
/view/arctic-data.9523.1,3,1,21,8,1,1,0.003266
/share/modify/urn:uuid:59a0a0ce-ced4-41f2-984f-2efe1018188e,3,0,7,3,null,0,0.003263
/view/arctic-data.9583.1.,3,1,5,3,0,1,0.003261
/view/urn:uuid:34a9b526-575f-4d50-b6da-535fc430a335,3,0,3,3,null,0,0.003258
/view/resource_map_doi:10.18739/A2N01F,3,0,5,3,null,0,0.003255
/view/arctic-data.10000.1,3,0,3,3,null,0,0.003253
/view/urn:uuid:02a286c1-e5f4-4552-b0ad-f7cd4f31e276,3,0,10,4,null,0,0.00325
/view/arctic-data.9499.1.,3,1,3,3,0,1,0.003248
/view/doi:10.5065/D6TQ5ZNM,3,0,6,5,null,0,0.003245
/download/fileDownload.htm?logicalFileId=5eb1729b-debd-11e4-b98c-00c0f03d5b7c,3,2,3,3,0.5,2,0.003242
/view/doi:10.18739/A2H016,3,2,3,3,0.5,2,0.00324
/view/doi:10.18739/A2HD33,3,1,10,4,0,1,0.003237
/view/doi:10.18739/A2GC7Z,3,2,13,7,0,2,0.003235
/view/doi:10.18739/A2F91P,3,0,5,4,null,0,0.003232
/view/doi:10.18739/A29W4F,3,1,3,3,1,1,0.00323
/view/doi:10.18739/A2S94X,3,0,3,3,null,0,0.003227
/view/resource_map_doi:10.18739/A21D2C,3,1,5,5,1,1,0.003224
/view/doi:10.5065/D6QR4V8G,3,0,3,3,null,0,0.003222
/view/arctic-data.9831.3,3,0,8,5,null,1,0.003219
/view/resource_map_doi:10.18739/A2336D,3,0,10,4,null,0,0.003217
/view/arctic-data.9887.1,3,1,8,5,1,1,0.003214
/view/resource_map_doi:10.18739/A2PS56,3,0,8,4,null,0,0.003212
/download/fileDownload.htm?fileAccessPointId=759cf769-604e-4004-b477-8bddfc6f044f,3,2,3,3,1,2,0.003209
/view/doi:10.18739/A29P7H,3,1,4,3,1,1,0.003207
/view/doi:10.5065/D60K26P0,3,0,3,3,null,0,0.003204
/view/urn:uuid:39ec61f1-0627-4ebc-ae3c-8b6261dce661,3,0,5,4,null,0,0.003202
/profile/http://orcid.org/0000-0001-8199-864X/s=settings,3,0,6,5,null,0,0.003199
/view/urn:uuid:0c866766-d342-4c63-b9f1-abdaa84a00d9,3,0,4,3,null,0,0.003197
/view/urn:uuid:bd030ecf-7328-4d10-9925-10760fdb4dfe,3,0,9,3,null,0,0.003194
/view/urn:uuid:594c715d-641b-492d-971c-0bfef6257085<br>,3,3,6,4,0,3,0.003192
/view/doi:10.5065/D6BZ643Z,3,0,4,3,null,0,0.003189
/view/doi:10.18739/A22H1B,3,1,3,3,1,1,0.003187
/view/arctic-data.9808.1,3,1,6,6,1,1,0.003184
/view/doi:10.5065/D6FJ2DWV,3,2,3,3,1,2,0.003182
/view/urn:uuid:5c57d39f-9171-4a57-b34f-100772ef21aa,3,0,3,3,null,0,0.003179
/view/urn:uuid:791e07a5-e52b-4448-8807-d58e6f83041a,3,3,11,9,0.333333333,3,0.003177
/view/urn:uuid:169cf4a4-dd87-42ab-9fc1-c5aafc04509a,3,1,6,3,1,1,0.003174
/view/arctic-data.9660.4,3,0,18,10,null,0,0.003172
/view/doi:10.18739/A28K8J,3,0,8,4,null,0,0.003169
/view/arctic-data.9905.1,3,1,6,3,0,1,0.003167
/view/arctic-data.9587.10,3,0,7,3,null,0,0.003165
/view/urn:uuid:182633f9-6b8f-40e9-b909-5c8ae4b40563,3,1,8,6,1,1,0.003162
/view/doi:10.18739/A2404X,3,1,4,4,1,1,0.00316
/view/resource_map_doi:10.18739/A2C05G,3,3,5,4,0.666666667,3,0.003157
/view/urn:uuid:382ffe80-dedf-4710-84db-4a418f2257c4,3,3,11,9,0.333333333,3,0.003155
/view/urn:uuid:002525a8-76b0-484f-8077-83800a3ad0e9,3,6,16,12,0.5,6,0.003152
/profile/http://orcid.org/0000-0001-5453-2019,3,1,6,4,0,1,0.00315
/view/arctic-data.115.1,3,1,29,5,0,1,0.003148
/view/doi:10.18739/A2V05T,3,3,6,4,0.666666667,3,0.003145
/download/fileDownload.htm?fileAccessPointId=b8d91d4c-4ddb-4ef0-8c82-bafde93f721c,3,3,3,3,0,3,0.003143
/view/resource_map_urn:uuid:a8d74d9d-<br>,3,3,6,5,0.333333333,3,0.00314
/view/urn:uuid:f319fece-7b79-42b9-89a4-701c98b4275a,3,0,5,3,null,0,0.003138
/view/urn:uuid:43f1d577-48a6-4a26-ba5d-b49a7908a224,3,1,6,3,0,1,0.003136
/view/arctic-data.7792.3,3,2,7,5,0.5,2,0.003133
/view/urn:uuid:621d3674-aca3-4b39-bbe4-338fa125c826,3,1,4,3,0,1,0.003131
/data/query=McConnell/page/0,3,2,7,4,0.5,2,0.003129
/view/arctic-data.9822.1,3,3,21,7,0.333333333,3,0.003126
/view/urn:uuid:b23a5672-faf6-4442-85e4-ecafeede714d,3,2,5,5,1,2,0.003124
/share/modify/arctic-data.7792.4,3,0,6,3,null,0,0.003121
/view/urn:uuid:2cfb46cc-ddd2-4de2-b170-de275e3c0e56,3,0,4,3,null,0,0.003119
/view/arctic-data.9373.1.,3,3,6,5,0.333333333,3,0.003117
/view/urn:uuid:fac5b63a-a3be-446d-aeae-52bf341754ab,3,3,9,7,0.666666667,3,0.003114
/view/arctic-data.9400.1.,3,2,4,4,0,2,0.003112
/download/fileDownload.htm?logicalFileId=e42f37e4-4349-11e3-9dcb-00c0f03d5b7c,3,2,3,3,1,2,0.00311
/view/doi:10.18739/A2F07V,3,0,3,3,null,0,0.003107
"/profile/http://orcid.org/0000-0002-8596-7290),",3,3,3,3,0,3,0.003105
/view/urn:uuid:98c70968-3eb6-4088-b9ff-3845011c870a,3,0,7,5,null,0,0.003103
/view/urn:uuid:f3bcc3fd-a5a0-4abb-802a-4f66d0433295,3,0,4,3,null,0,0.0031
/view/urn:uuid:6844df5d-d47e-4d44-911c-8915e368b1fd,3,1,14,3,0,1,0.003098
/view/urn:uuid:b22969cd-ddbb-4288-9b63-9c3187e2643d,3,0,4,3,null,0,0.003096
/view/arctic-data.9980.2,3,1,3,3,0,1,0.003093
/view/arctic-data.9845.2,3,0,3,3,null,0,0.003091
/view/urn:uuid:4266cad5-1663-4b44-a697-659fe9409f3c,3,1,6,4,1,1,0.003089
/view/arctic-data.9875.1.,3,4,11,7,0,4,0.003087
/view/urn:uuid:3dfe0b20-6024-4cda-bd72-1478d057a933,3,0,3,3,null,0,0.003084
/view/doi:10.5065/D6R20ZCZ,3,1,3,3,1,1,0.003082
/view/doi:10.5065/D6QJ7FBG,3,0,3,3,null,0,0.00308
/mdq/testUpdateSystemMetadata_MutableAccessPolicy_201629723246834,3,0,4,3,null,0,0.003077
/view/urn:uuid:e338adc8-fa68-441e-9440-4d165cd90bb6,3,0,4,3,null,0,0.003075
/view/urn:uuid:08946657-76f2-42c4-8d28-afd169d2f068,3,1,14,5,0,1,0.003073
/view/urn:uuid:4db44cc6-0573-456b-8578-bbe9d7b99885,3,2,9,6,0,2,0.003071
/view/arctic-data.7732.1.,3,2,3,3,0,2,0.003068
/view/urn:uuid:3c7d8c55-d11e-4cca-86cf-a17118ea396c,3,1,5,5,0,1,0.003066
/view/doi:10.18739/A2J34P,3,0,3,3,null,0,0.003064
/view/urn:uuid:a5f15030-fae6-4265-b6e6-fc1e3070c340,3,0,6,4,null,0,0.003062
/view/doi:10.18739/A2QW79,3,0,6,4,null,0,0.003059
/view/urn:uuid:ecd15afe-1714-46ce-9f75-3fab54e8b918,3,1,5,4,0,1,0.003057
/view/urn:uuid:52e69216-06b2-4b03-b1ee-b461d5d2cff0,3,0,3,3,null,0,0.003055
/download/fileDownload.htm?fileAccessPointId=4783e100-b81f-4adb-90b1-a7cbc368bdad,3,3,3,3,0.666666667,3,0.003053
/view/doi:10.5065/D6000055,3,0,6,4,null,0,0.00305
/view/doi:10.5065/D69021V3,3,0,3,3,null,0,0.003048
/view/urn:uuid:fea716a3-a4e7-42d0-ad47-687f1db91aca,3,0,4,3,null,0,0.003046
/view/arctic-data.9827.4,3,0,6,3,null,0,0.003044
/view/urn:uuid:79a39d22-f9b3-41f9-8296-a7d06da7e89f,3,0,4,3,null,0,0.003042
/view/arctic-data.9837.4,3,0,7,3,null,0,0.003039
/view/urn:uuid:e7340762-625f-4ac0-b966-59963a1df767,3,2,4,3,0.5,2,0.003037
/view/urn:uuid:e7e6d32a-7423-4eda-b72c-77a7d3a3df9f,3,3,8,7,0.333333333,3,0.003035
/view/doi:10.18739/A2703G,3,4,5,4,0.5,4,0.003033
/view/urn:uuid:a8194ad0-edb5-47bd-8fa1-33c24ed986d7,3,0,3,3,null,0,0.003031
/download/fileDownload.htm?logicalFileId=7021cfb9-bc7f-11e4-ab1a-00c0f03d5b7c,3,1,3,3,0,1,0.003028
/view/doi:10.18739/A2PW3G,3,0,4,3,null,0,0.003026
/view/doi:10.18739/A2CM0S,3,0,9,4,null,0,0.003024
/view/testUpdateSystemMetadata_MutableAccessPolicy_20163070535726,3,0,4,3,null,0,0.003022
/view/doi:10.18739/A2036G,3,0,3,3,null,0,0.00302
/view/arctic-data.9677.1.,3,3,3,3,0,3,0.003017
/profile/http://orcid.org/0000-0003-1881-2341,3,2,15,6,0.5,2,0.003015
/view/resource_map_doi:10.18739/A2006F,3,0,3,3,null,0,0.003013
/data/my-data/page/1,3,0,9,3,null,0,0.003011
/view/arctic-data.9845.3,3,0,5,3,null,0,0.003009
/share/modify/autogen.2016032220425242477.4,3,1,4,3,1,1,0.003007
/view/urn:uuid:26d9dc9c-79c5-49df-a870-36e7173a6c6d,3,0,15,7,null,0,0.003005
/view/doi:10.5065/D6G44NFV,3,2,18,7,0.5,2,0.003002
/view/resourceMap_arctic-data.1575.1,3,0,3,3,null,0,0.003
/view/doi:10.18739/A2VW5S,3,0,4,4,null,0,0.002998
/view/doi:10.18739/A2FH1R,3,0,10,7,null,0,0.002996
/download/fileDownload.htm?logicalFileId=5ee66556-debd-11e4-b98c-00c0f03d5b7c,3,3,3,3,1,3,0.002994
/view/urn:uuid:1c0d0b78-fb7c-4179-8860-ce4a4d059cd4,3,2,7,5,1,2,0.002992
/view/arctic-data.9831.1.,3,3,8,5,0,3,0.00299
/view/urn:uuid:31193cb3-7838-4663-a42b-efd51e126feb,3,0,14,3,null,0,0.002987
/view/doi:10.5065/D6FQ9TRD,3,0,3,3,null,0,0.002985
/view/arctic-data.9810.1,3,0,4,4,null,0,0.002983
/view/arctic-data.9414.3.,3,2,6,6,0.5,2,0.002981
/view/urn:uuid:4892327f-f88a-46b4-993b-cedbdb2be290,3,0,8,6,null,0,0.002979
/view/doi:10.5065/D6P55KJZ,3,5,6,5,0.8,5,0.002977
/view/urn:uuid:57e44dc6-aa2e-4d73-aa87-39407b6233b6,3,1,10,6,1,1,0.002975
/view/urn:uuid:cd1f97fe-1bde-49de-8c7b-55ceb531be02,3,0,4,3,null,0,0.002973
/view/arctic-data.9570.1,3,1,5,3,0,1,0.002971
/view/urn:uuid:0d33ff2d-82fe-46d9-9aa2-a816a3821eac,3,0,4,3,null,0,0.002969
/view/arctic-data.9870.2,3,0,8,5,null,0,0.002966
/download/fileDownload.htm?logicalFileId=4da090a6-8eb5-11e3-bbd4-00c0f03d5b7c,3,2,3,3,1,2,0.002964
/view/doi:10.18739/A2W63F,3,1,3,3,1,1,0.002962
/view/doi:10.5065/D6F47M5P,3,1,3,3,1,1,0.00296
/view/doi:10.5065/D6N29V3M,3,0,8,5,null,0,0.002958
/share/modify/urn:uuid:0ac8f413-6f0e-415c-8d57-28d42387ddd9,3,0,5,4,null,0,0.002956
/view/doi:10.18739/A28346,3,0,6,4,null,0,0.002954
/profile/http://orcid.org/0000-0002-0480-2663/s=settings/s=groups,3,2,21,18,0,2,0.002952
/view/arctic-data.9834.3,3,1,8,8,1,1,0.00295
/view/doi:10.18739/A2Q07B,3,0,4,3,null,0,0.002948
/view/doi:10.18739/A2WT0H,3,0,8,3,null,0,0.002946
/view/arctic-data.9837.2,3,0,5,4,null,0,0.002944
/view/autogen.2016032221264257784.5,3,2,18,7,0,2,0.002942
/view/urn:uuid:5ab9e858-f55d-4dd7-be40-1e3fb731eabb,3,1,7,5,0,1,0.00294
/view/urn:uuid:a1ac1c4d-6aee-4552-94b3-334aee1ae060,3,0,3,3,null,0,0.002938
/view/arctic-data.9418.1.,3,2,3,3,0,2,0.002936
/view/doi:10.5065/D6GF0RPT,3,0,5,4,null,0,0.002934
/view/urn:uuid:f49cf813-2be0-473b-8264-370c351f55cb,3,0,5,3,null,0,0.002932
/view/doi:10.18739/A2NQ22,3,0,11,4,null,0,0.00293
/view/doi:10.5065/D6BC3WHF,3,0,3,3,null,0,0.002928
/view/arctic-data.7792.18,3,1,9,3,0,1,0.002926
/view/doi:10.18739/A2RK7H,3,0,3,3,null,0,0.002924
/view/arctic-data.9663.1,3,2,16,9,0,2,0.002922
/view/autogen.2016032220425565278.3,3,1,8,6,1,2,0.00292
/view/doi:10.5065/D6C53HXH,3,1,3,3,1,1,0.002918
/view/doi:10.5065/D6H1303D,3,1,5,5,1,1,0.002916
/view/arctic-data.9963.1,3,0,6,6,null,1,0.002914
/view/urn:uuid:5e139ba1-138c-42aa-8a63-ca93fb15fc69,3,0,4,3,null,0,0.002912
/view/arctic-data.9842.1.,3,0,4,3,null,0,0.00291
/view/arctic-data.9939.1,3,1,22,13,0,1,0.002908
/view/resource_map_doi:10.5065/D6BC3WHF,3,0,6,5,null,0,0.002906
/view/doi:10.18739/A2HM01,3,1,12,6,0,1,0.002904
/view/arctic-data.124.1,3,0,7,4,null,0,0.002902
/view/arctic-data.9674.1.,3,5,5,5,0,5,0.0029
/view/urn:uuid:ad2639bb-b307-44be-803f-7ce263f230c7,3,0,4,3,null,0,0.002898
/view/arctic-data.9784.1,3,0,4,3,null,0,0.002896
/view/urn:uuid:7a191645-f34c-49a8-b05a-b1755a7c64b7,3,0,3,3,null,0,0.002894
/view/urn:uuid:d7931afe-6b23-4f3c-a4bb-db355dca6ff0,3,0,3,3,null,0,0.002892
/view/arctic-data.9571.1,3,0,9,3,null,0,0.00289
/view/resource_map_doi:10.18739/A2K89M,3,0,4,4,null,0,0.002888
/view/urn:uuid:1dff15a5-cc32-47f4-b32d-ed533e5b061e,3,1,3,3,1,1,0.002886
/view/doi:10.5065/D6P26W70,3,4,10,6,0.25,4,0.002884
/view/doi:10.18739/A2WP51,3,0,3,3,null,0,0.002882
/view/arctic-data.3942.4,3,1,11,6,0,1,0.00288
/view/doi:10.18739/A2V64H,3,0,4,3,null,0,0.002878
/data-preservation-plan/,3,1,18,8,1,1,0.002876
/view/doi:10.18739/A2M59W,3,1,3,3,0,1,0.002875
/view/urn:uuid:cba13678-b7a5-483a-b06d-d00832326f8e,3,0,7,6,null,0,0.002873
/view/doi:10.18739/A24S9R,3,0,3,3,null,0,0.002871
/view/arctic-data.9397.1.,3,0,4,4,null,0,0.002869
/view/urn:uuid:9466f6db-2327-4b3f-8d1a-c138350f825d,3,1,9,6,0,1,0.002867
/view/doi:10.5065/D6G44NCZ,3,1,4,4,0,1,0.002865
/view/doi:10.18739/A2H95T,3,0,3,3,null,0,0.002863
/view/doi:10.18739/A25013,3,1,4,4,0,1,0.002861
/view/arctic-data.9814.1,3,0,4,3,null,0,0.002859
/view/doi:10.18739/A2BW88,3,4,7,5,0.25,4,0.002857
/view/urn:uuid:e41c3f38-d286-4cb7-963d-3a27aa311bb3,3,1,6,5,0,1,0.002855
/view/urn:uuid:056f358e-5485-45fc-85ad-08e2b585661c,3,2,8,6,0,2,0.002854
/view/resource_map_doi:10.18739/A2Q06Z,3,0,9,4,null,0,0.002852
/view/doi:10.18739/A2ZM1F,3,0,9,4,null,0,0.00285
/view/doi:10.18739/A2493N,3,3,3,3,1,3,0.002848
/view/arctic-data.6228.6,3,3,14,6,0.333333333,3,0.002846
/view/doi:10.18739/A2TH0S,3,0,3,3,null,0,0.002844
/view/arctic-data.9422.3,3,0,4,4,null,0,0.002842
/view/arctic-data.9657.1.,3,3,7,6,0,3,0.00284
/view/doi:10.18739/A24072,3,0,3,3,null,0,0.002839
/view/arctic-data.6.20,3,0,9,3,null,0,0.002837
/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/453/20,3,0,7,5,null,1,0.002835
/view/urn:uuid:a4ee8a9d-cdf1-4603-9cf5-50018bec5154,3,1,4,3,1,1,0.002833
/view/urn:uuid:30928d37-9a6c-4f05-a82c-5d1d56871393,3,0,5,4,null,0,0.002831
/view/doi:10.18739/A24D42,3,0,5,5,null,0,0.002829
/view/doi:10.5065/D65T3HGC,3,0,5,3,null,0,0.002827
/view/arctic-data.9663.1.,3,4,5,5,0,4,0.002826
/view/doi:10.18739/A2PD3N,3,1,6,6,0,1,0.002824
/view/doi:10.18739/A2763J,3,2,5,5,1,2,0.002822
/view/doi:10.18739/A2BH1T,3,0,5,5,null,0,0.00282
/about/cadis/realtime.htm,3,3,5,3,0.333333333,3,0.002818
/view/arctic-data.9816.1,3,0,5,3,null,0,0.002816
/view/arctic-data.9454.1.,3,2,5,4,0,2,0.002815
/view/doi:10.18739/A2TG6Q,3,0,9,3,null,0,0.002813
/view/doi:10.18739/A2WP9J,3,0,4,3,null,0,0.002811
/view/resource_map_urn:uuid:1aa52123-78cc-4b92-abda-9332eb8cace8,3,0,3,3,null,0,0.002809
/view/arctic-data.9848.1,3,0,6,4,null,0,0.002807
/view/doi:10.18739/A26K65,3,1,5,5,0,1,0.002805
/view/urn:uuid:75026c08-434e-4bc9-b0fd-d31f44754cd2,3,0,7,3,null,0,0.002804
/view/urn:uuid:37441cbf-196d-47e8-a84e-dc3ea07f8a38,3,2,6,5,0.5,2,0.002802
/view/doi:10.18739/A2NS81,3,0,3,3,null,0,0.0028
/profile/http://orcid.org/0000-0002-5588-9340,3,2,5,4,0.5,2,0.002798
/view/urn:uuid:ec639771-a6a6-4754-b841-78ffe8cc866a,3,1,3,3,1,1,0.002796
/view/doi:10.18739/A2GM2G,3,1,3,3,1,1,0.002795
/view/doi:10.5065/D6PN93P9,3,0,5,4,null,0,0.002793
/view/arctic-data.9493.1,3,3,22,12,0,3,0.002791
/view/arctic-data.9885.2,3,1,5,4,0,1,0.002789
/view/arctic-data.9829.3,3,0,8,5,null,0,0.002788
/view/arctic-data.9852.3,3,0,8,3,null,0,0.002786
/view/arctic-data.9381.1.,3,1,4,4,0,1,0.002784
/view/arctic-data.9829.1.,3,1,5,5,0,1,0.002782
/view/doi:10.18739/A2SH1V,3,1,5,4,0,1,0.00278
/view/doi:10.18739/A25361,3,0,5,3,null,0,0.002779
/view/doi:10.18739/A29H4N,3,0,4,3,null,0,0.002777
/view/arctic-data.9514.1.,3,3,5,5,0.333333333,3,0.002775
/view/arctic-data.6192.2.,3,1,4,3,0,1,0.002773
/view/doi:10.18739/A27884,3,2,4,3,0.5,2,0.002772
/view/urn:uuid:6624afbc-8248-4f81-9a9e-3dacf353231b,3,0,3,3,null,0,0.00277
/view/urn:uuid:987863b2-87c8-4e62-8253-0226f21f8d9e,3,0,7,3,null,0,0.002768
/view/arctic-data.9647.1,3,1,5,5,0,1,0.002766
/view/doi:10.18739/A2B33F,3,0,6,3,null,0,0.002765
/view/urn:uuid:03de6983-dd15-41cc-a501-fff994c05ef5,3,1,6,3,0,1,0.002763
/data/page/5,3,0,4,4,null,0,0.002761
/view/urn:uuid:f8beedb5-e1ce-4d14-8f19-5bff2b7673d3,3,0,11,5,null,0,0.002759
/view/urn:uuid:7863cac9-f839-4536-8192-a64ee3c96759,3,0,4,3,null,0,0.002758
/view/doi:10.18739/A2SH3M,3,0,4,3,null,0,0.002756
/view/urn:uuid:e3ef7e49-6d05-452a-b674-252fc0c000d8,3,0,6,3,null,0,0.002754
/view/urn:uuid:9461a1dd-56a6-471f-9bcc-20463854a2fb,3,0,3,3,null,0,0.002753
/view/doi:10.18739/A2V95X,3,0,10,4,null,0,0.002751
/view/doi:10.18739/A2TG8G,3,0,3,3,null,0,0.002749
/view/doi:10.18739/A2KX0R,3,0,3,3,null,0,0.002747
/view/arctic-data.9845.1.,3,0,4,3,null,0,0.002746
/download/fileDownload.htm?fileAccessPointId=a9e4ce74-d258-404c-9b28-db06debbfb36,3,2,3,3,0.5,2,0.002744
/home,3,2,4,3,0.5,2,0.002742
/view/urn:uuid:efbf5ebc-6880-47f7-8d5e-7c0777adb90b,3,3,5,5,0,3,0.00274
/view/urn:uuid:59869c5f-b80d-4c8c-b657-96204768f774,3,3,10,8,0.333333333,3,0.002739
/view/urn:uuid:aa4c2967-a8b1-4a86-bfba-6f64d6a4803c,3,0,13,3,null,0,0.002737
/view/doi:10.18739/A2207F,3,2,6,6,0,2,0.002735
/view/urn:uuid:482c85b3-9a5f-4a99-b41b-d62cbf729170,3,0,12,4,null,0,0.002734
/view/arctic-data.9723.1,3,1,4,4,0,1,0.002732
/view/doi:10.18739/A2362X,3,0,3,3,null,0,0.00273
/view/arctic-data.9852.1.,3,1,4,3,0,1,0.002729
/view/doi:10.5065/D62J691H,3,0,4,3,null,0,0.002727
/view/doi:10.18739/A2J88X,3,0,3,3,null,0,0.002725
/view/urn:uuid:317bc47b-f6bd-4cb6-b05a-c391f85e1b3b,3,2,6,5,1,3,0.002724
/view/urn:uuid:ccf11fdb-280d-4600-9a9c-af00cb0be57f,3,0,12,5,null,0,0.002722
/view/urn:uuid:d3abcb70-546d-40f6-a621-f2895057d1e6,3,1,6,3,1,1,0.00272
/view/arctic-data.7799.1,3,0,5,4,null,0,0.002719
/view/urn:uuid:064c4e46-d0b3-4165-b7d3-5dc1d216fe22,3,0,9,4,null,0,0.002717
/view/doi:10.18739/A2F01K,3,0,5,5,null,0,0.002715
/view/urn:uuid:44afdb26-431f-47be-bf5a-ec392d98411f,3,0,5,4,null,0,0.002714
/view/resource_map_doi:10.5065/D6H41PFF,3,0,4,3,null,0,0.002712
/view/urn:uuid:b7672c08-cd85-4841-ad69-66d3e815b5ec,3,1,8,3,1,1,0.00271
/view/arctic-data.9422.4,3,2,11,7,0,2,0.002709
/view/arctic-data.9878.1.,3,1,4,4,0,1,0.002707
/view/arctic-data.9459.2,3,1,5,4,0,1,0.002705
/view/resource_map_doi:10.18739/A2VD36,3,2,5,3,0,2,0.002704
/view/urn:uuid:2d88cc5d-58d4-4506-8305-f8f9b539905d,3,1,4,3,1,1,0.002702
/view/doi:10.18739/A2089B,3,3,9,8,0.333333333,3,0.0027
/view/urn:uuid:8b0ada44-7ed9-420b-bb4f-22f2209b642a,3,0,3,3,null,0,0.002699
/view/urn:uuid:098cd194-860c-4789-b5c5-6fe6ae7e7a82,3,2,3,3,1,2,0.002697
/view/doi:10.1029/2008GL035736,3,0,3,3,null,0,0.002695
/download/fileDownload.htm?logicalFileId=701c7887-bc7f-11e4-ab1a-00c0f03d5b7c,3,2,3,3,0,2,0.002694
/view/doi:10.18739/A2WW87,3,1,3,3,1,1,0.002692
/view/doi:10.18739/A2MT1D,3,0,6,3,null,0,0.002691
/view/urn:uuid:9841f369-10d1-414f-b005-4832057592e6,3,0,6,5,null,0,0.002689
/view/doi:10.5065/D6VT1Q75,3,2,4,4,1,2,0.002687
/view/doi:10.18739/A2RH1J,3,2,3,3,0.5,2,0.002686
/view/doi:10.18739/A29669,3,0,4,4,null,0,0.002684
/view/urn:uuid:26786355-86f3-4554-8e68-a5b668fd2698,3,0,9,5,null,0,0.002682
/view/resource_map_doi:10.18739/A2CP9W,3,0,4,3,null,0,0.002681
/view/doi:10.18739/A2GK58,3,0,5,3,null,0,0.002679
/view/arctic-data.9885.1,3,0,4,4,null,0,0.002678
/view/doi:10.5065/D6N014NC,3,1,3,3,0,1,0.002676
/view/doi:10.18739/A2B958,3,1,3,3,1,1,0.002674
/view/arctic-data.6151.4,3,0,5,3,null,0,0.002673
/view/resource_map_urn:uuid:57e44dc6-aa2e-4d73-aa87-39407b6233b6,3,1,3,3,1,1,0.002671
/view/urn:uuid:ee3dd8c2-60fd-41cd-8ccf-b56e45d685f0,3,1,4,3,0,1,0.00267
/view/urn:uuid:4619e081-343f-44eb-8dbd-3b5f3325636e,3,0,11,5,null,0,0.002668
/download/fileDownload.htm?logicalFileId=be0f752e-bc7f-11e4-ab1a-00c0f03d5b7c,3,3,3,3,1,3,0.002666
/view/doi:10.5065/D6TB1525,3,0,4,3,null,0,0.002665
/view/doi:10.18739/A2F655,3,2,13,6,0,2,0.002663
/view/arctic-data.9878.3,3,0,6,5,null,0,0.002662
/view/doi:10.18739/A2M061,3,0,4,4,null,0,0.00266
/view/doi:10.18739/A2JD21.,3,1,8,3,0,1,0.002658
/view/doi:10.18739/A2S93J,3,2,19,4,0,2,0.002657
/view/arctic-data.9837.3,3,0,4,3,null,0,0.002655
/view/doi:10.18739/A2P071,3,1,3,3,1,1,0.002654
/view/doi:10.5065/D6QJ7FFT,3,0,4,3,null,0,0.002652
/view/doi:10.18739/A2CG6P,3,0,7,4,null,0,0.002651
/view/arctic-data.9848.2,3,0,7,4,null,0,0.002649
/view/doi:10.18739/A2W94V,3,0,6,4,null,0,0.002647
/view/doi:10.5065/D67P8WG2,3,0,3,3,null,0,0.002646
/view/doi:10.18739/A2994K,3,0,13,3,null,0,0.002644
/view/urn:uuid:5f14fe21-6cef-4fe1-a4e2-a331cb248be5).,3,1,6,5,0,1,0.002643
/view/doi:10.18739/A2F94T,3,2,3,3,1,2,0.002641
/view/doi:10.18739/A2QQ2P,3,0,4,3,null,0,0.00264
/view/doi:10.5065/D6FB50ZV,3,0,4,3,null,0,0.002638
/view/urn:uuid:55396eb2-053b-4c98-8185-e58e423cec19,3,0,3,3,null,0,0.002637
/view/urn:uuid:c8e10713-e5d7-4edc-a64e-3243ddf2ba1b,3,0,4,3,null,0,0.002635
